group_name,path,difference,difficulty
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000087.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000088.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000089.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000090.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000091.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000092.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000093.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000094.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000095.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000096.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000097.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000098.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000099.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000100.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000001.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000002.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000003.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000004.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000005.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000006.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000007.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000008.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000009.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000010.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000011.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000012.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000013.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000014.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000015.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000016.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000017.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000018.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000019.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000020.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000021.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000022.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000023.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000024.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000025.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000026.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000027.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000028.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000029.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000030.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000031.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000032.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000033.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000034.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000035.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000036.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000037.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000038.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000039.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000040.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000041.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000042.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000043.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000044.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000045.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000046.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000047.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000048.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000049.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000050.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000051.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000052.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000053.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000054.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000055.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000056.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000057.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000058.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000059.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000060.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000061.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000062.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000063.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000064.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000065.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000066.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000067.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000068.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000069.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000070.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000071.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000072.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000073.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000074.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000075.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000076.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000077.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000078.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000079.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000080.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000081.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000082.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000083.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000084.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000085.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000086.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000087.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000088.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000089.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000090.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000091.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000092.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000093.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000094.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000095.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
Bonsai trees shaped in cascade style,./data/VisDiffBench/hard/37_a/000096.jpg,Bonsai shaping style (Cascade vs Informal upright),medium
